tab,row,sector,name,column,standard_value,country_value,matched,usability,usabililty_justification,approximate_match,best_match,token_match,label_match,issue,list_name,country
survey,38,,ind_age,constraint,. >= 0 and . < 120,. >= 0 and . < 120,matched,,,,,,,,,CAR
survey,39,,check_gender,name,check_gender,check_gender,matched,,,,,,,,,CAR
survey,39,,check_gender,type,calculate,calculate,matched,,,,,,,,,CAR
survey,39,,check_gender,calculation,"if(${ind_pos}=1 and (${resp_gender}!=${ind_gender}),1,0)","if(${ind_pos}=1 and (${resp_gender}!=${ind_gender}),1,0)",matched,,,,,,,,,CAR
survey,39,,check_gender,relevant,,,matched,,,,,,,,,CAR
survey,39,,check_gender,constraint,,,matched,,,,,,,,,CAR
survey,40,,check_age,name,check_age,check_age,matched,,,,,,,,,CAR
survey,40,,check_age,type,calculate,calculate,matched,,,,,,,,,CAR
survey,40,,check_age,calculation,"if(${ind_pos}=1 and (${resp_age}!=${ind_age}),1,0)","if(${ind_pos}=1 and (${resp_age}!=${ind_age}),1,0)",matched,,,,,,,,,CAR
survey,40,,check_age,relevant,,,matched,,,,,,,,,CAR
survey,40,,check_age,constraint,,,matched,,,,,,,,,CAR
survey,41,,note_resp_gender_mismatch,name,note_resp_gender_mismatch,note_resp_gender_mismatch,matched,,,,,,,,,CAR
survey,41,,note_resp_gender_mismatch,type,note,note,matched,,,,,,,,,CAR
survey,41,,note_resp_gender_mismatch,calculation,,,matched,,,,,,,,,CAR
survey,41,,note_resp_gender_mismatch,relevant,${check_gender}=1,${check_gender}=1,matched,,,,,,,,,CAR
survey,41,,note_resp_gender_mismatch,constraint,,,matched,,,,,,,,,CAR
survey,42,,note_resp_age_mismatch,name,note_resp_age_mismatch,note_resp_age_mismatch,matched,,,,,,,,,CAR
survey,42,,note_resp_age_mismatch,type,note,note,matched,,,,,,,,,CAR
survey,42,,note_resp_age_mismatch,calculation,,,matched,,,,,,,,,CAR
survey,42,,note_resp_age_mismatch,relevant,${check_age}=1,${check_age}=1,matched,,,,,,,,,CAR
survey,42,,note_resp_age_mismatch,constraint,,,matched,,,,,,,,,CAR
survey,43,,ind_age_under1,,,,not matched,,,,,,,Missing in country survey,,CAR
survey,44,,ind_age_2_11,name,ind_age_2_11,ind_age_2_11,matched,,,,,,,,,CAR
survey,44,,ind_age_2_11,type,calculate,calculate,matched,,,,,,,,,CAR
survey,44,,ind_age_2_11,calculation,"if(${ind_age} >= 2 and ${ind_age} <= 11, 1, 0)","if(${calc_final_age_years} >= 2 and ${calc_final_age_years} <= 11, 1, 0)",not matched,,,"if(${ind_pos}=1 and (${resp_age}!=${ind_age}),1,0)",,,,,,CAR
survey,44,,ind_age_2_11,relevant,,,matched,,,,,,,,,CAR
survey,44,,ind_age_2_11,constraint,,,matched,,,,,,,,,CAR
survey,45,,ind_f,name,ind_f,ind_f,matched,,,,,,,,,CAR
survey,45,,ind_f,type,calculate,calculate,matched,,,,,,,,,CAR
survey,45,,ind_f,calculation,"if(selected(${ind_gender}, ""female""), 1, 0)","if(selected(${ind_gender}, ""female""), 1, 0)",matched,,,,,,,,,CAR
survey,45,,ind_f,relevant,,,matched,,,,,,,,,CAR
survey,45,,ind_f,constraint,,,matched,,,,,,,,,CAR
survey,46,,ind_age_5_17,name,ind_age_5_17,ind_age_5_17,matched,,,,,,,,,CAR
survey,46,,ind_age_5_17,type,calculate,calculate,matched,,,,,,,,,CAR
survey,46,,ind_age_5_17,calculation,"if(${ind_age} >= 5 and ${ind_age} <= 17, 1, 0)","if(${calc_final_age_years} >= 5 and ${calc_final_age_years} <= 17, 1, 0)",not matched,,,"if(${ind_pos}=1 and (${resp_age}!=${ind_age}),1,0)",,,,,,CAR
survey,46,,ind_age_5_17,relevant,,,matched,,,,,,,,,CAR
survey,46,,ind_age_5_17,constraint,,,matched,,,,,,,,,CAR
survey,47,,ind_m_age_5_17,name,ind_m_age_5_17,ind_m_age_5_17,matched,,,,,,,,,CAR
survey,47,,ind_m_age_5_17,type,calculate,calculate,matched,,,,,,,,,CAR
survey,47,,ind_m_age_5_17,calculation,"if(selected(${ind_gender}, ""male"") and ${ind_age_5_17} = 1, 1, 0)","if(selected(${ind_gender}, ""male"") and ${ind_age_5_17} = 1, 1, 0)",matched,,,,,,,,,CAR
survey,47,,ind_m_age_5_17,relevant,,,matched,,,,,,,,,CAR
survey,47,,ind_m_age_5_17,constraint,,,matched,,,,,,,,,CAR
survey,48,,ind_f_age_5_17,name,ind_f_age_5_17,ind_f_age_5_17,matched,,,,,,,,,CAR
survey,48,,ind_f_age_5_17,type,calculate,calculate,matched,,,,,,,,,CAR
survey,48,,ind_f_age_5_17,calculation,"if(selected(${ind_gender}, ""female"") and ${ind_age_5_17} = 1, 1, 0)","if(selected(${ind_gender}, ""female"") and ${ind_age_5_17} = 1, 1, 0)",matched,,,,,,,,,CAR
survey,48,,ind_f_age_5_17,relevant,,,matched,,,,,,,,,CAR
survey,48,,ind_f_age_5_17,constraint,,,matched,,,,,,,,,CAR
survey,49,,ind_age_0_1,name,ind_age_0_1,ind_age_0_1,matched,,,,,,,,,CAR
survey,49,,ind_age_0_1,type,calculate,calculate,matched,,,,,,,,,CAR
survey,49,,ind_age_0_1,calculation,"if(${ind_age} >= 0 and ${ind_age} <= 1, 1, 0)","if(${calc_final_age_years} >= 0 and ${calc_final_age_years} <= 1, 1, 0)",not matched,,,"if(${ind_pos}=1 and (${resp_age}!=${ind_age}),1,0)",,,,,,CAR
survey,49,,ind_age_0_1,relevant,,,matched,,,,,,,,,CAR
survey,49,,ind_age_0_1,constraint,,,matched,,,,,,,,,CAR
survey,50,,ind_age_0_4,name,ind_age_0_4,ind_age_0_4,matched,,,,,,,,,CAR
survey,50,,ind_age_0_4,type,calculate,calculate,matched,,,,,,,,,CAR
survey,50,,ind_age_0_4,calculation,"if(${ind_age} >= 0 and ${ind_age} <= 4, 1, 0)","if(${calc_final_age_years} >= 0 and ${calc_final_age_years} <= 4, 1, 0)",not matched,,,"if(${ind_pos}=1 and (${resp_age}!=${ind_age}),1,0)",,,,,,CAR
survey,50,,ind_age_0_4,relevant,,,matched,,,,,,,,,CAR
survey,50,,ind_age_0_4,constraint,,,matched,,,,,,,,,CAR
survey,51,,ind_age_0_5,name,ind_age_0_5,ind_age_0_5,matched,,,,,,,,,CAR
survey,51,,ind_age_0_5,type,calculate,calculate,matched,,,,,,,,,CAR
survey,51,,ind_age_0_5,calculation,"if(${ind_age} >= 0 and ${ind_age} <= 5, 1, 0)","if(${calc_final_age_years} >= 0 and ${calc_final_age_years} <= 5, 1, 0)",not matched,,,"if(${ind_pos}=1 and (${resp_age}!=${ind_age}),1,0)",,,,,,CAR
survey,51,,ind_age_0_5,relevant,,,matched,,,,,,,,,CAR
survey,51,,ind_age_0_5,constraint,,,matched,,,,,,,,,CAR
survey,52,,ind_f_age_above18,name,ind_f_age_above18,ind_f_age_above18,matched,,,,,,,,,CAR
survey,52,,ind_f_age_above18,type,calculate,calculate,matched,,,,,,,,,CAR
survey,52,,ind_f_age_above18,calculation,"if(selected(${ind_gender}, ""female"") and ${ind_age} >= 18, 1, 0)","if(selected(${ind_gender}, ""female"") and ${calc_final_age_years} >= 18, 1, 0)",not matched,,,"if(selected(${ind_gender}, ""female""), 1, 0)",,,,,,CAR
survey,52,,ind_f_age_above18,relevant,,,matched,,,,,,,,,CAR
survey,52,,ind_f_age_above18,constraint,,,matched,,,,,,,,,CAR
survey,53,,ind_m_age_above18,name,ind_m_age_above18,ind_m_age_above18,matched,,,,,,,,,CAR
survey,53,,ind_m_age_above18,type,calculate,calculate,matched,,,,,,,,,CAR
survey,53,,ind_m_age_above18,calculation,"if(selected(${ind_gender}, ""male"") and ${ind_age} >= 18, 1, 0)","if(selected(${ind_gender}, ""male"") and ${calc_final_age_years} >= 18, 1, 0)",not matched,,,"if(selected(${ind_gender}, ""male"") and ${ind_age_5_17} = 1, 1, 0)",,,,,,CAR
survey,53,,ind_m_age_above18,relevant,,,matched,,,,,,,,,CAR
survey,53,,ind_m_age_above18,constraint,,,matched,,,,,,,,,CAR
survey,54,,ind_age_schooling,name,ind_age_schooling,ind_age_schooling,matched,,,,,,,,,CAR
survey,54,,ind_age_schooling,type,calculate,calculate,matched,,,,,,,,,CAR
survey,54,,ind_age_schooling,calculation,"if(${ind_age} >= 5 and ${ind_age} <= 18, 1, 0)","if(${calc_final_age_years} >= 5 and ${calc_final_age_years} <= 18, 1, 0)",not matched,,,"if(${ind_pos}=1 and (${resp_age}!=${ind_age}),1,0)",,,,,,CAR
survey,54,,ind_age_schooling,relevant,,,matched,,,,,,,,,CAR
survey,54,,ind_age_schooling,constraint,,,matched,,,,,,,,,CAR
survey,56,,ind_age_2_11_n,name,ind_age_2_11_n,ind_age_2_11_n,matched,,,,,,,,,CAR
survey,56,,ind_age_2_11_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,56,,ind_age_2_11_n,calculation,sum(${ind_age_2_11}),sum(${ind_age_2_11}),matched,,,,,,,,,CAR
survey,56,,ind_age_2_11_n,relevant,,,matched,,,,,,,,,CAR
survey,56,,ind_age_2_11_n,constraint,,,matched,,,,,,,,,CAR
survey,57,,ind_f_n,name,ind_f_n,ind_f_n,matched,,,,,,,,,CAR
survey,57,,ind_f_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,57,,ind_f_n,calculation,sum(${ind_f}),sum(${ind_f}),matched,,,,,,,,,CAR
survey,57,,ind_f_n,relevant,,,matched,,,,,,,,,CAR
survey,57,,ind_f_n,constraint,,,matched,,,,,,,,,CAR
survey,58,,ind_age_5_17_n,name,ind_age_5_17_n,ind_age_5_17_n,matched,,,,,,,,,CAR
survey,58,,ind_age_5_17_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,58,,ind_age_5_17_n,calculation,sum(${ind_age_5_17}),sum(${ind_age_5_17}),matched,,,,,,,,,CAR
survey,58,,ind_age_5_17_n,relevant,,,matched,,,,,,,,,CAR
survey,58,,ind_age_5_17_n,constraint,,,matched,,,,,,,,,CAR
survey,59,,ind_m_age_5_17_n,name,ind_m_age_5_17_n,ind_m_age_5_17_n,matched,,,,,,,,,CAR
survey,59,,ind_m_age_5_17_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,59,,ind_m_age_5_17_n,calculation,sum(${ind_m_age_5_17}),sum(${ind_m_age_5_17}),matched,,,,,,,,,CAR
survey,59,,ind_m_age_5_17_n,relevant,,,matched,,,,,,,,,CAR
survey,59,,ind_m_age_5_17_n,constraint,,,matched,,,,,,,,,CAR
survey,60,,ind_f_age_5_17_n,name,ind_f_age_5_17_n,ind_f_age_5_17_n,matched,,,,,,,,,CAR
survey,60,,ind_f_age_5_17_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,60,,ind_f_age_5_17_n,calculation,sum(${ind_f_age_5_17}),sum(${ind_f_age_5_17}),matched,,,,,,,,,CAR
survey,60,,ind_f_age_5_17_n,relevant,,,matched,,,,,,,,,CAR
survey,60,,ind_f_age_5_17_n,constraint,,,matched,,,,,,,,,CAR
survey,61,,ind_age_0_1_n,name,ind_age_0_1_n,ind_age_0_1_n,matched,,,,,,,,,CAR
survey,61,,ind_age_0_1_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,61,,ind_age_0_1_n,calculation,sum(${ind_age_0_1}),sum(${ind_age_0_1}),matched,,,,,,,,,CAR
survey,61,,ind_age_0_1_n,relevant,,,matched,,,,,,,,,CAR
survey,61,,ind_age_0_1_n,constraint,,,matched,,,,,,,,,CAR
survey,62,,ind_age_0_4_n,name,ind_age_0_4_n,ind_age_0_4_n,matched,,,,,,,,,CAR
survey,62,,ind_age_0_4_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,62,,ind_age_0_4_n,calculation,sum(${ind_age_0_4}),sum(${ind_age_0_4}),matched,,,,,,,,,CAR
survey,62,,ind_age_0_4_n,relevant,,,matched,,,,,,,,,CAR
survey,62,,ind_age_0_4_n,constraint,,,matched,,,,,,,,,CAR
survey,63,,ind_age_0_5_n,name,ind_age_0_5_n,ind_age_0_5_n,matched,,,,,,,,,CAR
survey,63,,ind_age_0_5_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,63,,ind_age_0_5_n,calculation,sum(${ind_age_0_5}),sum(${ind_age_0_5}),matched,,,,,,,,,CAR
survey,63,,ind_age_0_5_n,relevant,,,matched,,,,,,,,,CAR
survey,63,,ind_age_0_5_n,constraint,,,matched,,,,,,,,,CAR
survey,64,,ind_f_age_above18_n,name,ind_f_age_above18_n,ind_f_age_above18_n,matched,,,,,,,,,CAR
survey,64,,ind_f_age_above18_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,64,,ind_f_age_above18_n,calculation,sum(${ind_f_age_above18}),sum(${ind_f_age_above18}),matched,,,,,,,,,CAR
survey,64,,ind_f_age_above18_n,relevant,,,matched,,,,,,,,,CAR
survey,64,,ind_f_age_above18_n,constraint,,,matched,,,,,,,,,CAR
survey,65,,ind_m_age_above18_n,name,ind_m_age_above18_n,ind_m_age_above18_n,matched,,,,,,,,,CAR
survey,65,,ind_m_age_above18_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,65,,ind_m_age_above18_n,calculation,sum(${ind_m_age_above18}),sum(${ind_m_age_above18}),matched,,,,,,,,,CAR
survey,65,,ind_m_age_above18_n,relevant,,,matched,,,,,,,,,CAR
survey,65,,ind_m_age_above18_n,constraint,,,matched,,,,,,,,,CAR
survey,66,,ind_age_schooling_n,name,ind_age_schooling_n,ind_age_schooling_n,matched,,,,,,,,,CAR
survey,66,,ind_age_schooling_n,type,calculate,calculate,matched,,,,,,,,,CAR
survey,66,,ind_age_schooling_n,calculation,sum(${ind_age_schooling}),sum(${ind_age_schooling}),matched,,,,,,,,,CAR
survey,66,,ind_age_schooling_n,relevant,,,matched,,,,,,,,,CAR
survey,66,,ind_age_schooling_n,constraint,,,matched,,,,,,,,,CAR
survey,67,,ind_potentially_hoh,name,ind_potentially_hoh,ind_potentially_hoh,matched,,,,,,,,,CAR
survey,67,,ind_potentially_hoh,type,calculate,calculate,matched,,,,,,,,,CAR
survey,67,,ind_potentially_hoh,calculation,"if((selected(${resp_hoh_yn}, 'yes') and ${resp_age}=${ind_age} and ${resp_gender}=${ind_gender} ) or ( selected(${resp_hoh_yn}, 'no') and ${hoh_age}=${ind_age} and ${hoh_gender}=${ind_gender} ), 1, 0)","if((selected(${resp_hoh_yn}, 'yes') and ${resp_age}=${ind_age} and ${resp_gender}=${ind_gender} ) or ( selected(${resp_hoh_yn}, 'no') and ${hoh_age}=${ind_age} and ${hoh_gender}=${ind_gender} ), 1, 0)",matched,,,,,,,,,CAR
survey,67,,ind_potentially_hoh,relevant,,,matched,,,,,,,,,CAR
survey,67,,ind_potentially_hoh,constraint,,,matched,,,,,,,,,CAR
survey,70,,note_aap,name,note_aap,note_aap,matched,,,,,,,,,CAR
survey,70,,note_aap,type,note,note,matched,,,,,,,,,CAR
survey,70,,note_aap,calculation,,,matched,,,,,,,,,CAR
survey,70,,note_aap,relevant,,,matched,,,,,,,,,CAR
survey,70,,note_aap,constraint,,,matched,,,,,,,,,CAR
survey,71,,aap_priority_challenge,name,aap_priority_challenge,aap_priority_challenge,matched,,,,,,,,,CAR
survey,71,,aap_priority_challenge,type,select_multiple l_aap_priority_challenge,select_multiple l_aap_priority_challenge,matched,,,,,,,,,CAR
survey,71,,aap_priority_challenge,calculation,,,matched,,,,,,,,,CAR
survey,71,,aap_priority_challenge,relevant,,,matched,,,,,,,,,CAR
survey,71,,aap_priority_challenge,constraint,"(not((selected(., 'none') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1)) and count-selected(.)<4","(not((selected(., 'none') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1)) and count-selected(.)<4",matched,,,,,,,,,CAR
survey,72,,other_aap_priority_challenge,name,other_aap_priority_challenge,other_aap_priority_challenge,matched,,,,,,,,,CAR
survey,72,,other_aap_priority_challenge,type,text,text,matched,,,,,,,,,CAR
survey,72,,other_aap_priority_challenge,calculation,,,matched,,,,,,,,,CAR
survey,72,,other_aap_priority_challenge,relevant,"selected(${aap_priority_challenge},'other')","selected(${aap_priority_challenge},'other')",matched,,,,,,,,,CAR
survey,72,,other_aap_priority_challenge,constraint,,,matched,,,,,,,,,CAR
survey,73,,aap_priority_support_ngo_note,name,aap_priority_support_ngo_note,aap_priority_support_ngo_note,matched,,,,,,,,,CAR
survey,73,,aap_priority_support_ngo_note,type,note,note,matched,,,,,,,,,CAR
survey,73,,aap_priority_support_ngo_note,calculation,,,matched,,,,,,,,,CAR
survey,73,,aap_priority_support_ngo_note,relevant,,,matched,,,,,,,,,CAR
survey,73,,aap_priority_support_ngo_note,constraint,,,matched,,,,,,,,,CAR
survey,74,,aap_priority_support_ngo,name,aap_priority_support_ngo,aap_priority_support_ngo,matched,,,,,,,,,CAR
survey,74,,aap_priority_support_ngo,type,select_multiple l_aap_priority_support_ngo,select_multiple l_aap_priority_support_ngo,matched,,,,,,,,,CAR
survey,74,,aap_priority_support_ngo,calculation,,,matched,,,,,,,,,CAR
survey,74,,aap_priority_support_ngo,relevant,"not(selected(${aap_priority_challenge}, ""none"") or selected(${aap_priority_challenge}, ""dnk"") or selected(${aap_priority_challenge}, ""pnta""))",,not matched,,,"(not(selected(${aap_priority_challenge}, ""none"") or selected(${aap_priority_challenge}, ""dnk"") or selected(${aap_priority_challenge}, ""pnta""))) or (not(selected(${aap_priority_support_ngo}, ""none"") or selected(${aap_priority_support_ngo}, ""dnk"") or selected(${aap_priority_support_ngo}, ""pnta"")))",,,,,,CAR
survey,74,,aap_priority_support_ngo,constraint,"not((selected(., 'none') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1) and count-selected(.)<4","not((selected(., 'none') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1) and count-selected(.)<4",matched,,,,,,,,,CAR
survey,75,,other_aap_priority_support_ngo,name,other_aap_priority_support_ngo,other_aap_priority_support_ngo,matched,,,,,,,,,CAR
survey,75,,other_aap_priority_support_ngo,type,text,text,matched,,,,,,,,,CAR
survey,75,,other_aap_priority_support_ngo,calculation,,,matched,,,,,,,,,CAR
survey,75,,other_aap_priority_support_ngo,relevant,"selected(${aap_priority_support_ngo},'other')","selected(${aap_priority_support_ngo},'other')",matched,,,,,,,,,CAR
survey,75,,other_aap_priority_support_ngo,constraint,,,matched,,,,,,,,,CAR
survey,76,,aap_preferred_modality,name,aap_preferred_modality,aap_preferred_modality,matched,,,,,,,,,CAR
survey,76,,aap_preferred_modality,type,select_multiple l_aap_preferred_modality,select_multiple l_aap_preferred_modality,matched,,,,,,,,,CAR
survey,76,,aap_preferred_modality,calculation,,,matched,,,,,,,,,CAR
survey,76,,aap_preferred_modality,relevant,"(not(selected(${aap_priority_challenge}, ""none"") or selected(${aap_priority_challenge}, ""dnk"") or selected(${aap_priority_challenge}, ""pnta""))) or (not(selected(${aap_priority_support_ngo}, ""none"") or selected(${aap_priority_support_ngo}, ""dnk"") or selected(${aap_priority_support_ngo}, ""pnta"")))","(not(selected(${aap_priority_challenge}, ""none"") or selected(${aap_priority_challenge}, ""dnk"") or selected(${aap_priority_challenge}, ""pnta""))) or (not(selected(${aap_priority_support_ngo}, ""none"") or selected(${aap_priority_support_ngo}, ""dnk"") or selected(${aap_priority_support_ngo}, ""pnta"")))",matched,,,,,,,,,CAR
survey,76,,aap_preferred_modality,constraint,"not((selected(., 'do_not_want_assistance') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1)","not((selected(., 'do_not_want_assistance') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1)",matched,,,,,,,,,CAR
survey,77,,other_aap_preferred_modality,name,other_aap_preferred_modality,other_aap_preferred_modality,matched,,,,,,,,,CAR
survey,77,,other_aap_preferred_modality,type,text,text,matched,,,,,,,,,CAR
survey,77,,other_aap_preferred_modality,calculation,,,matched,,,,,,,,,CAR
survey,77,,other_aap_preferred_modality,relevant,"selected(${aap_preferred_modality},'other')","selected(${aap_preferred_modality},'other')",matched,,,,,,,,,CAR
survey,77,,other_aap_preferred_modality,constraint,,,matched,,,,,,,,,CAR
survey,78,,aap_received_assistance_12m,name,aap_received_assistance_12m,aap_received_assistance_12m,matched,,,,,,,,,CAR
survey,78,,aap_received_assistance_12m,type,select_one l_yn_dnk_pnta,select_one l_yn_dnk_pnta,matched,,,,,,,,,CAR
survey,78,,aap_received_assistance_12m,calculation,,,matched,,,,,,,,,CAR
survey,78,,aap_received_assistance_12m,relevant,,,matched,,,,,,,,,CAR
survey,78,,aap_received_assistance_12m,constraint,,,matched,,,,,,,,,CAR
survey,79,,aap_received_assistance_date,name,aap_received_assistance_date,aap_received_assistance_date,matched,,,,,,,,,CAR
survey,79,,aap_received_assistance_date,type,select_one l_aap_received_assistance_date,select_one l_aap_received_assistance_date,matched,,,,,,,,,CAR
survey,79,,aap_received_assistance_date,calculation,,,matched,,,,,,,,,CAR
survey,79,,aap_received_assistance_date,relevant,"selected(${aap_received_assistance_12m}, 'yes')","selected(${aap_received_assistance_12m}, 'yes')",matched,,,,,,,,,CAR
